Idempresa,N_Sucursal,Codigoct,Idtransformador,Idalimentador,Cantusubt,Tipoinstalacion,Nro de circuito,Resultado Circuito,Codigo,N_Ubicacio,Potencia,Marca,Chapa,Q_Usuarios,N_Localida,Expr1016,Nro_EPRE,Resultado,P o G,Alimentador,N_Alimenta,Tipo_Alimentador,Nro de medicion,Coord_X,Coord_Y
E,GENERAL ROCA,C090,1.0,SC090-2,102,M,2.0,Fallido,C090,"GELONCH Y CORDOBA 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2162.0,166.0,GRAL. ROCA,STEFENELLI,C0902G2,Correcta,G,STEFENELLI,STEFENELLI,Urbano,2,-67.56510297445,-39.023317999067
E,GENERAL ROCA,C090,1.0,SC090-2,102,M,2.0,Fallido,C090,"GELONCH Y CORDOBA 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2162.0,166.0,GRAL. ROCA,STEFENELLI,C0902P2,Correcta,P,STEFENELLI,STEFENELLI,Urbano,2,-67.56510297445,-39.023317999067
E,GENERAL ROCA,C090,1.0,SC090-2,102,M,2.0,Fallido,C090,"GELONCH Y CORDOBA 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2162.0,166.0,GRAL. ROCA,STEFENELLI,C0902P1,Penalizada,P,STEFENELLI,STEFENELLI,Urbano,1,-67.56510297445,-39.023317999067
E,GENERAL ROCA,C090,1.0,SC090-2,102,M,2.0,Fallido,C090,"GELONCH Y CORDOBA 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,2162.0,166.0,GRAL. ROCA,STEFENELLI,C0902P0,Fallida,P,STEFENELLI,STEFENELLI,Urbano,0,-67.56510297445,-39.023317999067
E,GENERAL ROCA,C092,1.0,SC092-1,3,M,1.0,Sin medir,C092,"CH.307 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",16.0,NED,703.0,5.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.429320992097,-39.045614022151
E,GENERAL ROCA,C093,1.0,SC093-1,9,M,1.0,Fallido,C093,"C.318 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,325.0,10.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C0931G0,Fallida,G,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.408060652573,-39.040766964227
E,GENERAL ROCA,C093,1.0,SC093-1,9,M,1.0,Fallido,C093,"C.318 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,325.0,10.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C0931P0,Correcta,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.408060652573,-39.040766964227
E,GENERAL ROCA,C094,1.0,SC094-1,81,M,1.0,Sin medir,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,,,-,,GUERRICO - GR,,-1,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-2,79,M,2.0,Sin medir,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,,,-,,GUERRICO - GR,,-1,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943G3,Penalizada,G,GUERRICO - GR,GUERRICO - GR,Urbano,3,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943G2,Penalizada,G,GUERRICO - GR,GUERRICO - GR,Urbano,2,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943P5,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,5,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943P3,Fallida,P,GUERRICO - GR,GUERRICO - GR,Urbano,3,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943P4,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,4,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943G4,Penalizada,G,GUERRICO - GR,GUERRICO - GR,Urbano,4,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943G5,Correcta,G,GUERRICO - GR,GUERRICO - GR,Urbano,5,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943P0,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943G0,Correcta,G,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C094,1.0,SC094-3,74,M,3.0,Correcto,C094,"VILLEGAS Y BERMEJO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,1084.0,225.0,GRAL. ROCA,GUERRICO - GR,C0943P2,Penalizada,P,GUERRICO - GR,GUERRICO - GR,Urbano,2,-67.608520032583,-39.021062031785
E,GENERAL ROCA,C095,1.0,SC095-2,97,M,2.0,Correcto,C095,"VILLEGAS Y RUNGE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,3877.0,277.0,GRAL. ROCA,GUERRICO - GR,C0952G0,Correcta,G,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.622313997028,-39.01934001447
E,GENERAL ROCA,C095,1.0,SC095-2,97,M,2.0,Correcto,C095,"VILLEGAS Y RUNGE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,3877.0,277.0,GRAL. ROCA,GUERRICO - GR,C0952P0,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.622313997028,-39.01934001447
E,GENERAL ROCA,C095,1.0,SC095-3,11,M,3.0,Sin medir,C095,"VILLEGAS Y RUNGE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,3877.0,277.0,GRAL. ROCA,GUERRICO - GR,,,-,,GUERRICO - GR,,-1,-67.622313997028,-39.01934001447
E,GENERAL ROCA,C096,1.0,SC096-1,14,M,1.0,Sin medir,C096,"CH.264 CAÑAD.CATTINI 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,244.0,14.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.513854009926,-39.030407035319
E,GENERAL ROCA,C097,1.0,SC097-1,82,M,1.0,Sin medir,C097,"VINTER Y PANAMA 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,7351.0,98.0,GRAL. ROCA,PARQUE INDUSTRIAL 1,,,-,,PARQUE INDUSTRIAL 1,,-1,-67.535749029759,-39.023120013323
E,GENERAL ROCA,C097,1.0,SC097-2,13,M,2.0,Sin medir,C097,"VINTER Y PANAMA 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",250.0,NED,7351.0,98.0,GRAL. ROCA,PARQUE INDUSTRIAL 1,,,-,,PARQUE INDUSTRIAL 1,,-1,-67.535749029759,-39.023120013323
E,GENERAL ROCA,C099,1.0,SC099-1,1,M,1.0,Sin medir,C099,"CH.305 LADO CENTRO 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",40.0,NED,8099.0,1.0,GRAL. ROCA,PARQUE INDUSTRIAL 1,,,-,,PARQUE INDUSTRIAL 1,,-1,-67.432170034596,-39.059196990789
E,GENERAL ROCA,C100,1.0,SC100-1,5,M,1.0,Correcto,C100,"CH.332 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",75.0,NED,4255.0,4.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1001P0,Correcta,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.395758771109,-39.040429165385
E,GENERAL ROCA,C102,1.0,SC102-1,4,M,1.0,Sin medir,C102,"CH.316 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,151.0,7.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.405890991702,-39.073389969556
E,GENERAL ROCA,C102,1.0,SC102-2,3,M,2.0,Penalizado,C102,"CH.316 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,151.0,7.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1022G0,Correcta,G,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.405890991702,-39.073389969556
E,GENERAL ROCA,C102,1.0,SC102-2,3,M,2.0,Penalizado,C102,"CH.316 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,151.0,7.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1022P0,Penalizada,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.405890991702,-39.073389969556
E,GENERAL ROCA,C103,1.0,SC103-1,2,M,1.0,Sin medir,C103,"CH.278 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,413.0,2.0,GRAL. ROCA,PARQUE INDUSTRIAL 1,,,-,,PARQUE INDUSTRIAL 1,,-1,-67.492266017575,-39.056186002198
E,GENERAL ROCA,C104,1.0,SC104-1,57,M,1.0,Sin medir,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042G0,Penalizada,G,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042G1,Penalizada,G,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,1,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042G2,Penalizada,G,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,2,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042G3,Correcta,G,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,3,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042P0,Penalizada,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,0,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042P2,Penalizada,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,2,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042P3,Correcta,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,3,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C104,1.0,SC104-2,1,M,2.0,Penalizado,C104,"CH.325 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",160.0,NED,1120.0,60.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,C1042P1,Penalizada,P,PARQUE INDUSTRIAL 2,PARQUE INDUSTRIAL 2,Urbano,1,-67.401066699857,-39.064589694364
E,GENERAL ROCA,C105,1.0,SC105-1,2,M,1.0,Sin medir,C105,"CH.276 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",5.0,NED,691.0,4.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.473119030946,-39.040086015577
E,GENERAL ROCA,C105,1.0,SC105-2,1,M,2.0,Sin medir,C105,"CH.276 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",5.0,NED,691.0,4.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.473119030946,-39.040086015577
E,GENERAL ROCA,C106,1.0,SC106-1,3,M,1.0,Sin medir,C106,"CH.295 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",5.0,NED,5141.0,3.0,GRAL. ROCA,PARQUE INDUSTRIAL 2,,,-,,PARQUE INDUSTRIAL 2,,-1,-67.453433981595,-39.042571997957
E,GENERAL ROCA,C107,1.0,SC107-1,9,M,1.0,Sin medir,C107,"CH.217 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,1681.0,13.0,GRAL. ROCA,GUERRICO - GR,,,-,,GUERRICO - GR,,-1,-67.602290001885,-39.041150016953
E,GENERAL ROCA,C108,1.0,SC108-1,2,M,1.0,Sin medir,C108,"CH.217 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,7856.0,4.0,GRAL. ROCA,GUERRICO - GR,,,-,,GUERRICO - GR,,-1,-67.603035023871,-39.044750987771
E,GENERAL ROCA,C108,1.0,SC108-2,0,M,2.0,Penalizado,C108,"CH.217 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,7856.0,4.0,GRAL. ROCA,GUERRICO - GR,C1082P0,Penalizada,P,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.603035023871,-39.044750987771
E,GENERAL ROCA,C108,1.0,SC108-2,0,M,2.0,Penalizado,C108,"CH.217 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",25.0,NED,7856.0,4.0,GRAL. ROCA,GUERRICO - GR,C1082P1,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,1,-67.603035023871,-39.044750987771
E,GENERAL ROCA,C110,1.0,SC110-1,1,M,1.0,Penalizado,C110,"CH.207 LADO NORTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,646.0,1.0,GRAL. ROCA,GUERRICO - GR,C1101P1,Penalizada,P,GUERRICO - GR,GUERRICO - GR,Urbano,1,-67.610357021531,-39.068015994362
E,GENERAL ROCA,C110,1.0,SC110-1,1,M,1.0,Penalizado,C110,"CH.207 LADO NORTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,646.0,1.0,GRAL. ROCA,GUERRICO - GR,C1101P2,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,2,-67.610357021531,-39.068015994362
E,GENERAL ROCA,C110,1.0,SC110-1,1,M,1.0,Penalizado,C110,"CH.207 LADO NORTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",500.0,NED,646.0,1.0,GRAL. ROCA,GUERRICO - GR,C1101P0,Penalizada,P,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.610357021531,-39.068015994362
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112P1,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,1,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112G0,Penalizada,G,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112G1,Penalizada,G,GUERRICO - GR,GUERRICO - GR,Urbano,1,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112G2,Correcta,G,GUERRICO - GR,GUERRICO - GR,Urbano,2,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112G3,Correcta,G,GUERRICO - GR,GUERRICO - GR,Urbano,3,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112P0,Penalizada,P,GUERRICO - GR,GUERRICO - GR,Urbano,0,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112P2,Penalizada,P,GUERRICO - GR,GUERRICO - GR,Urbano,2,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C111,1.0,SC111-2,9,M,2.0,Penalizado,C111,"CH.215 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,3927.0,10.0,GRAL. ROCA,GUERRICO - GR,C1112P3,Correcta,P,GUERRICO - GR,GUERRICO - GR,Urbano,3,-67.607663022028,-39.067192022034
E,GENERAL ROCA,C112,1.0,SC112-1,8,M,1.0,Sin medir,C112,"CH.156 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",40.0,NED,1048.0,8.0,GRAL. ROCA,PASO_CORDOBA,,,-,,PASO_CORDOBA,,-1,-67.670829985635,-39.078661970625
E,GENERAL ROCA,C113,1.0,SC113-1,3,M,1.0,Sin medir,C113,"CH 228 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",63.0,NED,6901.0,3.0,GRAL. ROCA,FLOR DEL VALLE,,,-,,FLOR DEL VALLE,,-1,-67.595944767261,-39.069506391289
E,GENERAL ROCA,C115,1.0,SC115-1,8,M,1.0,Penalizado,C115,"HUECHULAFQUEN 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,7616.0,130.0,GRAL. ROCA,ALSINA,C1151G1,Correcta,G,ALSINA,ALSINA,Urbano,1,-67.588170031503,-39.089377968102
E,GENERAL ROCA,C115,1.0,SC115-1,8,M,1.0,Penalizado,C115,"HUECHULAFQUEN 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,7616.0,130.0,GRAL. ROCA,ALSINA,C1151P0,Penalizada,P,ALSINA,ALSINA,Urbano,0,-67.588170031503,-39.089377968102
E,GENERAL ROCA,C115,1.0,SC115-1,8,M,1.0,Penalizado,C115,"HUECHULAFQUEN 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,7616.0,130.0,GRAL. ROCA,ALSINA,C1151P1,Correcta,P,ALSINA,ALSINA,Urbano,1,-67.588170031503,-39.089377968102
E,GENERAL ROCA,C115,1.0,SC115-1,8,M,1.0,Penalizado,C115,"HUECHULAFQUEN 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,7616.0,130.0,GRAL. ROCA,ALSINA,C1151G0,Penalizada,G,ALSINA,ALSINA,Urbano,0,-67.588170031503,-39.089377968102
E,GENERAL ROCA,C115,1.0,SC115-2,115,M,2.0,Penalizado,C115,"HUECHULAFQUEN 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,7616.0,130.0,GRAL. ROCA,ALSINA,C1152P0,Penalizada,P,ALSINA,ALSINA,URBANO,0,-67.588170031503,-39.089377968102
E,GENERAL ROCA,C115,1.0,SC115-2,115,M,2.0,Penalizado,C115,"HUECHULAFQUEN 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",200.0,NED,7616.0,130.0,GRAL. ROCA,ALSINA,C1152G0,Penalizada,G,ALSINA,ALSINA,URBANO,0,-67.588170031503,-39.089377968102
E,GENERAL ROCA,C116,1.0,SC116-1,1,M,1.0,Sin medir,C116,"CH.257 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",5.0,NED,2469.0,2.0,GRAL. ROCA,PARQUE INDUSTRIAL 1,,,-,,PARQUE INDUSTRIAL 1,,-1,-67.533570977587,-39.067811969671
E,GENERAL ROCA,C116,1.0,SC116-2,1,M,2.0,Sin medir,C116,"CH.257 LADO OESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",5.0,NED,2469.0,2.0,GRAL. ROCA,PARQUE INDUSTRIAL 1,,,-,,PARQUE INDUSTRIAL 1,,-1,-67.533570977587,-39.067811969671
E,GENERAL ROCA,C120,1.0,SC120-1,4,M,1.0,Sin medir,C120,"CH.227 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,951.0,80.0,GRAL. ROCA,MITRE,,,-,,MITRE,,-1,-67.58424902,-39.061523973035
E,GENERAL ROCA,C120,1.0,SC120-2,3,M,2.0,Sin medir,C120,"CH.227 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,951.0,80.0,GRAL. ROCA,MITRE,,,-,,MITRE,,-1,-67.58424902,-39.061523973035
E,GENERAL ROCA,C120,1.0,SC120-3,75,M,3.0,Penalizado,C120,"CH.227 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,951.0,80.0,GRAL. ROCA,MITRE,C1203P0,Penalizada,P,MITRE,MITRE,U,0,-67.58424902,-39.061523973035
E,GENERAL ROCA,C120,1.0,SC120-3,75,M,3.0,Penalizado,C120,"CH.227 LADO SUR 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,951.0,80.0,GRAL. ROCA,MITRE,C1203G0,Penalizada,G,MITRE,MITRE,U,0,-67.58424902,-39.061523973035
E,GENERAL ROCA,C121,1.0,SC121-1,18,M,1.0,Penalizado,C121,"CH 232 BIS NOROESTE 0 (GRAL. ROCA - GENERAL ROCA, RIO NEGRO-RIO NEGRO)",100.0,NED,1018.0,18.0,GRAL. ROCA,STEFENELLI,C1211P1,Correcta,P,STEFENELLI,STEFENELLI,Urbano,1,-67.571186980839,-39.081954037818
